seq,Credit_Default,BE_SCORE_ON_OD,BNI_SCORE_ON_OD,BUSAGE,BUSSTRUC,MAXLINEUTIL,AVGLINEUTIL12,MAXLINEBALRT,MAXTIMESLBAL12,DAYSDELQ,TOTDAYSDELQ12,TOTACBAL,MAXDELQ,TOTDELQ12,DEPOSITRT,AVGDEPRT12,ALL_OPEN_TRADE_UT,BR_OPEN_TRADE_UT,BR_TRADE_PAST_DUE
9,0,663,931,13,1,0.941,0.860325,0.9473,4,0,0,14115.91,0,0,1.4586,1.6102,35,78,0
3,0,660,960,25,1,0.9435,0.947583,0.9729,0,0,0,14153.88,0,0,0.1381,0.3292,40,40,0
2,0,670,926,37,1,0,0.7466,0,1,0,0,5415.39,0,0,1.9835,0.3971,25,0,0
8,0,545,885,18,1,0,0.0015,0.2268,0,0,0,23.85,0,0,710.3417,710.3417,67,67,0
8,0,782,980,57,1,0,0.197466,0,0,0,0,61115.94,0,0,0.8041,2.2445,42,44,0
7,0,648,940,117,2,0.848,0.63135,0.9788,0,0,0,42402.32,0,0,0.3489,0.455,22,34,0
2,0,738,959,59,1,0.3142,0.280033,0.3726,0,0,0,15712.71,0,0,0.2714,0.2971,4,4,0
10,0,706,904,78,2,0,0.75285,0.1193,1,0,0,14542.05,0,0,4.774,0.7245,36,43,0
3,0,775,963,43,1,0.3275,0.265433,0.5593,0,0,1,15392.73,0,0,2.4463,2.1472,0,0,0
8,0,812,970,55,1,0.2928,0.234458,0.3611,0,0,0,13766.2,0,0,2.8073,2.7986,45,41,0
6,0,700,694,40,1,0.9862,0.866125,0.9984,2,0,0,29588.5,0,0,0.1063,0.3047,69,85,0
6,0,651,879,507,3,1.0072,0.752,1.0936,7,0,0,100726.91,0,0,0.2908,0.4617,30,25,0
5,0,636,754,519,3,1.1304,1.027816,1.1304,12,0,0,113041.92,0,0,0.1899,0.2887,5,8,0
3,0,692,938,27,4,0.5082,0.2595,0.5082,0,0,0,30496.9,1,1,0,0,82,68,0
3,0,684,915,244,1,0.9655,0.696383,0.9796,2,0,0,48279.48,0,0,0.2686,0.4002,86,83,0
2,0,679,789,99,1,0.3145,0.529171,0.8486,0,0,0,6290.36,0,0,4.5873,1.6003,33,11,0
6,0,657,235,111,1,0.409,0.455466,0.9462,0,0,0,8181.01,0,0,16.2873,3.7986,68,61,0
4,0,706,325,24,2,0,0,0,0,0,0,,,,,,54,26,0
9,0,719,831,36,2,0.0553,0.118587,0.0717,0,0,0,4152.47,0,0,6.4493,1.8254,41,41,0
10,0,731,899,299,3,0.4205,0.603975,0.6279,0,0,0,21025.9,0,0,3.3936,1.0604,71,119,0
2,0,787,963,311,3,0,0.476485,0.1541,0,0,0,7709.57,0,0,1.5969,1.0241,1,2,0
3,0,631,920,73,1,0,0.5025,0.786,0,0,0,18788.1,0,0,1.7252,1.7252,20,20,0
4,0,691,933,85,1,0,0.2716,0,0,0,0,6791.24,0,0,5.0659,5.0659,31,32,0
2,0,725,964,25,2,0.8995,0.912666,0.9721,1,0,0,67468.33,0,0,1.5457,0.8742,46,48,0
3,0,790,962,81,2,0.038,0.142466,0.0505,0,0,0,2853.85,0,0,1.2053,0.9816,,,0
3,0,833,970,322,4,0.494,0.244545,0.4894,0,0,0,49208.8,2,5,0,0.1573,23,0,0
2,0,782,965,172,1,0,0.672342,0,0,0,0,20984.05,0,0,4.616,4.616,15,15,0
3,0,780,964,184,1,0.194,0.5331,0.9889,0,0,0,14555.49,0,0,6.238,4.3451,11,12,0
9,0,788,963,168,1,0,0,0,0,0,0,,,,,,41,41,0
6,0,757,961,180,1,0.8202,0.533166,0.8202,0,0,0,4887.74,0,0,0.6948,0.6948,39,39,0
3,0,744,943,138,2,0.2113,0.218537,0.2113,0,0,0,10568.28,0,0,0.3745,1.3255,21,15,0
3,0,797,971,150,2,0.469,0.438025,0.469,0,0,0,46904.42,0,0,0.0702,0.1272,2,1,0
2,0,710,968,50,2,0.8289,1.30112,0.8289,4,0,0,24867.77,0,0,0.4008,0.7601,65,15,0
3,0,569,567,35,1,0.5067,0.686511,0.9395,0,0,0,14052.76,0,0,0.3998,1.1379,84,0,0
9,0,608,480,30,2,1.0025,0.869191,1.0025,3,0,0,16040.43,0,0,0.3448,0.62,100,101,0
5,0,781,965,16,1,0.9155,0.860466,0.974,0,0,0,45777.85,0,0,0.5766,1.0006,8,8,0
4,0,697,860,244,1,0.5578,0.354954,0.5809,1,0,0,27890.65,0,0,1.01,5.6233,58,97,0
10,0,768,967,124,2,0.0658,0.07255,0.2558,0,0,0,19191.08,0,0,0.0245,0.8618,37,47,0
2,0,639,895,183,2,1.0893,0.972109,1.1616,6,0,0,16339.67,0,0,0.7061,0.6807,80,80,0
9,0,594,490,195,2,1.1458,1.111616,1.1602,12,0,0,17187.72,0,0,0.5649,0.7531,78,66,1
10,0,628,383,207,2,1.0188,1.017283,1.0875,12,0,0,15283.35,0,0,0.7454,0.8513,90,92,0
10,0,574,327,219,2,1.0899,0.964525,1.0957,11,0,0,16349.09,0,0,0.6465,0.9547,,,
10,0,750,948,32,1,0,0,0,0,0,0,,,,,,42,35,0
2,0,0,0,81,1,0,0.0304,0,0,0,0,,,,,,,,
8,0,0,966,93,1,0,0,0,0,0,0,,,,,,,,
3,0,0,0,105,1,0,0,0,0,0,0,,,,,,,,
8,0,559,906,17,1,0,0,0,0,0,0,,,,,,25,25,0
6,0,734,963,205,2,0.509,0.402725,0.5203,0,0,0,18947.2,0,0,1.0755,1.5144,40,26,0
10,0,762,926,78,2,0.2246,0.276818,0.2743,0,0,0,11231.62,0,0,0.3984,0.2817,37,37,0
4,0,763,964,94,1,0,0,0,0,0,0,,,,,,28,56,0
10,0,751,941,41,1,0.3572,0.244433,0.4711,0,0,0,10717.79,0,0,1.0899,1.3748,71,8,0
6,0,753,963,48,1,0,0,0,0,0,0,,,,,,56,,0
6,0,781,960,165,2,0,0.51825,0,0,0,0,10654.32,0,0,0,0,49,49,0
6,0,786,967,177,2,0,0.0268,0,0,0,0,670.68,0,0,0,0,29,29,0
5,0,743,960,189,2,0,0.2697,0.41,0,0,0,9138.92,0,0,0,0.5288,43,43,0
2,0,673,954,97,3,,,,,0,0,,,,,,65,66,0
5,0,745,965,109,3,,,,,0,0,,,,,,1,2,0
3,0,746,972,121,3,,,,,0,0,,,,,,57,39,0
10,0,709,966,216,1,0.7249,0.595758,0.7249,0,0,0,65249.05,0,0,0.2105,0.7443,20,1,0
10,0,712,966,228,1,0.4975,0.570875,0.7723,0,0,0,44782.57,0,0,1.0886,0.5741,39,0,0
4,0,604,734,178,1,1.2609,0.389481,0.7845,0,0,0,25218.97,0,0,1.2508,4.4334,72,68,0
7,0,611,866,92,4,0.8423,0.856863,0.9991,0,0,0,,,0,,0.6551,26,79,0
6,0,640,874,104,4,0.9686,0.799141,0.9756,0,0,0,29058.4,0,0,0.5728,0.793,50,50,0
2,0,706,845,41,1,0,0,0.0048,0,0,0,,,,,,102,102,0
2,0,757,971,35,2,0,0,0,0,0,0,,,,,,59,53,0
6,0,789,956,74,2,0.4976,0.42556,0.5819,0,0,0,24883.84,0,0,0.8891,0.6881,52,33,0
9,0,793,966,86,2,0.7258,0.677483,0.8189,0,0,0,36294.5,0,0,0.5708,0.55,35,16,0
6,0,732,940,40,1,0.9464,0.82645,0.9675,0,0,0,70986.49,0,5,0.0281,0.0322,94,64,0
7,0,679,961,184,3,0.1527,1.235333,0.6959,7,0,0,3055.27,0,0,7.9604,3.7162,35,,0
8,0,667,956,196,3,1.0873,0.9819,1.0873,9,0,0,54368.17,0,0,0.308,0.8667,22,,0
3,0,614,958,208,3,0.97,1.037458,1.0863,10,0,0,77602.48,0,0,0.2678,0.2701,,,1
6,0,674,960,220,3,0.8724,0.994858,1.0154,10,0,0,69025.68,0,0,0.3268,0.2983,81,81,0
3,0,795,969,12,1,0,0.388233,0,1,0,4,4806.29,0,0,3.2119,1.3028,1,0,0
8,0,798,961,24,1,0.2357,0.467185,0.2357,1,1,0,361.72,0,0,138.2284,6.9683,54,59,0
4,0,750,963,13,3,0,0,0,0,0,0,,,,,,11,13,0
3,0,727,965,520,2,0.0019,0.108008,0.0019,0,0,0,191.09,3,10,0,0.1674,61,20,0
7,0,704,939,137,3,0,0.1129,0.1812,0,0,0,4420.67,0,0,1.4097,1.9273,28,4,0
9,0,622,920,149,3,0,0.0305,0,0,0,0,763.36,0,0,1.7192,1.7192,59,39,1
9,0,731,895,32,1,0.1899,0.1899,0.1899,0,0,0,5696.57,0,0,3.1643,3.1643,70,76,0
2,0,681,448,44,1,0.8754,0.69915,0.9957,0,0,0,26263.39,0,0,0.894,1.0197,79,93,0
9,0,694,912,56,1,0.9518,0.926566,0.9928,0,0,0,28309.45,0,0,0.7295,0.65,47,34,0
9,0,725,949,99,1,0,0.03645,0.0662,0,0,0,2177.65,0,0,7.6114,3.8804,47,49,0
9,0,692,968,13,1,0,0,0,0,0,0,,,,,,95,94,0
10,0,654,852,129,1,0,0,0,0,0,0,,,,,,41,12,0
10,0,785,956,77,1,0,0,0,0,0,0,,,,,,48,39,0
4,0,763,938,89,1,0,0,0,0,0,0,,,,,,62,23,0
3,0,790,967,117,1,0,0.048,0.0453,0,0,0,4804.49,0,0,0,0,47,37,0
6,0,,,62,1,0.0324,0.0324,0,0,0,0,1624.09,0,0,0,0,,,
7,0,805,968,28,1,,,,,0,0,,,,,,18,18,0
6,0,800,971,40,1,,,,,0,0,,,,,,34,21,0
9,0,790,976,52,1,0.8807,0.691866,0.9799,0,0,0,44029.11,0,3,0.3187,0.1019,15,15,0
4,0,643,688,89,2,0.9296,0.751618,0.9296,3,0,0,23240.03,0,2,0.2237,0.4609,32,48,0
5,0,605,426,101,2,0.961,0.91865,0.961,3,0,0,57661.67,0,1,0.0993,0.2375,54,73,1
9,0,690,925,55,1,0.9764,0.840663,0.9764,0,0,0,19529.03,0,6,0.0512,0.1097,37,33,0
5,0,657,404,67,1,0.9095,0.96126,0.9495,3,0,0,18190.02,0,7,0.0549,0.019,84,83,0
9,0,768,928,23,1,0.4205,0.4205,0.6049,0,0,0,4205.36,0,0,5.099,5.099,62,4,0
3,0,705,880,35,1,0.0848,0.2018,0.0848,0,0,0,847.88,0,0,0,0,50,113,0
6,0,727,953,234,1,0.7909,0.828825,0.941,1,0,0,39546.27,0,0,0.5467,0.5245,23,21,0
9,0,734,938,246,1,0.0387,0.821366,0.9866,0,0,0,1935.7,0,0,37.374,0.6357,19,21,0
3,0,798,973,73,1,0,0,0,0,0,0,,,,,,52,50,0
8,0,744,844,191,1,0.6482,0.69413,0.6712,3,0,0,64822.32,0,0,0.5031,1.3069,,,
10,0,614,602,91,1,0.7626,0.5576,0.7626,0,0,0,7626.41,0,0,2.5087,4.5563,,,
10,0,680,950,292,1,,,,,0,0,,,,,,55,30,0
5,0,777,963,12,1,,,,,0,0,,,,,,73,78,0
9,0,600,503,399,3,,,,,0,0,,,,,,,,
5,0,715,950,459,2,0.5414,0.4588,0.5414,0,0,0,54145.44,1,6,0,0.1854,48,0,0
4,0,666,672,39,1,0.6986,0.721108,0.6986,2,0,0,40172.11,0,0,1.4363,2.9762,65,85,0
3,0,0,905,157,2,0.5489,0.393966,0.5489,0,0,0,16468.78,0,0,0.0091,0.1396,36,,0
2,0,684,533,61,1,0,0,0,0,0,0,,,,,,0,,0
2,0,675,947,84,1,0.393,0.712041,0.6701,0,0,0,23581.85,0,0,2.2235,0.666,0,0,0
4,0,0,969,411,1,,,,,0,0,,,,,,,,
10,0,0,956,423,1,,,,,0,0,,,,,,29,29,0
10,0,700,754,89,4,0.2982,0.18848,0.2982,0,0,0,22372.12,0,0,0.3575,2.2947,20,19,0
9,0,789,968,40,4,0.1519,0.21346,0.1548,0,0,0,15194.67,0,0,0.5133,2.0036,34,34,0
7,0,799,950,52,4,0.5491,0.421458,0.5882,0,0,0,54913.38,0,0,0.1449,0.1422,48,67,0
8,0,708,904,13,1,0,0,0,0,0,0,,,,,,58,46,0
7,0,745,961,40,1,0,0.76275,0,2,0,0,2747.8,0,0,8.9157,9.1907,14,6,0
4,0,671,725,55,1,1.1435,0.82509,1.1435,2,0,0,14525.84,0,0,1.4876,1.1133,104,104,0
5,0,767,946,19,3,0,0.017,0,0,0,0,272.92,0,0,23.3018,28.1771,73,44,0
10,0,793,959,31,3,0,0.023,0,0,0,0,344.61,0,0,28.9723,28.9723,62,7,0
3,0,771,966,312,1,0.8097,0.602785,0.8097,2,0,2,80975.48,0,0,0.2623,0.3974,9,9,0
6,0,771,961,324,1,0.9325,0.78,0.9595,0,0,0,93253.16,0,0,0.1574,0.409,38,38,0
2,0,769,969,336,1,0.8477,0.687908,0.8477,0,0,0,84770.32,0,0,0.1598,0.3899,5,5,0
5,0,729,962,348,1,0.9433,0.932158,0.9788,0,0,0,95967.29,0,0,0.1003,0.1397,,,
6,0,650,963,51,2,0,0.309825,0,2,0,0,3385.83,0,0,7.3635,8.1257,32,59,0
8,0,563,798,284,1,0,0,0,0,0,0,,,,,,101,101,0
7,0,751,957,51,1,0.7542,0.76663,0.9928,1,0,1,18854.59,0,0,0.9165,0.7955,14,15,0
9,0,765,959,63,1,0.9195,0.9167,0.9975,0,0,0,22988.33,0,0,0.3236,0.6414,17,17,0
3,0,811,975,75,1,0.8177,0.920808,0.8177,2,0,0,40888.11,0,0,0.114,0.2684,6,6,0
6,0,768,976,107,1,0.8342,0.923491,1.1321,11,0,0,50056.26,0,0,1.0483,1.0756,39,6,0
9,0,750,973,119,1,0.7726,0.727525,1.2763,7,0,0,46356.2,0,0,1.4605,1.162,40,11,0
7,0,759,972,131,1,0.4938,0.777916,0.5295,7,0,0,9047.92,0,0,7.2363,1.0157,62,100,0
10,0,767,940,58,1,0,0.1953,0.1605,0,0,0,30610.83,0,0,3.4328,5.906,41,50,0
10,0,715,934,70,1,0,0.473988,0,2,0,0,53340.61,0,0,2.859,2.9601,43,46,0
8,0,686,954,82,1,0,0,0,0,0,0,,,,,,45,48,0
9,0,731,955,301,1,1.7102,1.206525,1.9285,4,0,0,34204.13,0,0,0.6761,1.1633,39,35,0
8,0,732,943,313,1,0.3755,0.47249,0.5567,0,0,0,22530.6,0,2,2.2423,1.1939,46,62,0
9,0,786,937,64,2,0,0.279245,0.1026,0,0,0,7700.27,2,8,0,0.327,0,0,0
3,0,714,931,90,2,0,0.1521,0,0,0,0,2479.9,0,0,9.5158,9.5158,75,20,0
9,0,763,962,102,2,0,0,0,0,0,0,,,,,,61,29,0
3,0,782,964,114,2,0,0,0,0,0,0,,,,,,59,41,0
3,0,782,965,342,2,0.9308,0.477366,0.9408,0,0,0,93087.11,0,0,0.2149,0.1199,34,13,0
7,0,773,964,128,2,0,0,0,0,0,0,,,,,,41,41,0
2,0,716,920,59,3,0.9222,0.703383,0.9336,0,0,0,87611.07,0,0,0.2032,0.5644,60,81,0
2,0,674,914,274,1,0.336,0.336,0.4582,1,0,0,33317.37,0,0,1.8888,2.172,,,
2,0,756,952,31,1,0,0.657,0.6875,0,0,0,36610.56,0,0,1.9399,1.9829,11,11,0
9,0,798,961,43,1,0.3921,0.389928,0.7439,0,0,0,17646.18,0,0,15.614,8.1344,27,31,0
3,0,751,960,55,1,0.6973,0.524325,0.7276,0,0,0,52302.89,0,0,0.1843,2.0842,19,20,0
5,0,815,970,480,2,0.3582,0.276572,0.5419,0,0,0,14329.99,0,4,0.8226,1.3745,47,48,0
7,0,753,933,67,1,0.3096,0.58369,0.0346,0,0,0,18579.66,0,1,2.5744,1.6067,73,7,0
8,0,752,958,79,1,0.7533,0.646541,0.7533,0,0,0,75332.19,0,0,0.7949,1.0574,29,1,0
7,0,765,968,91,1,0.5169,0.588181,0.6254,0,0,0,51696.06,0,0,1.142,1.2786,24,24,0
2,0,693,948,196,2,0.4022,0.528583,0.9072,0,0,0,8044.58,0,0,1.8951,0.6946,93,,
8,0,733,962,208,2,1.0008,0.855641,1.0008,1,0,0,20017.48,0,0,0.1298,0.4634,66,48,0
9,0,743,960,220,2,0,0.64127,0,1,0,0,5761.78,0,0,3.9014,0.9292,42,73,0
2,0,792,969,232,2,0.0158,0.05615,0.2294,0,0,0,317.14,0,0,24.2984,4.7849,6,2,0
9,0,726,902,42,1,0,0,0,0,0,0,,,,,,29,39,0
2,0,738,949,54,1,0,0,0.036,0,0,0,,,,,,14,12,0
8,0,762,969,117,1,0,0,0,0,0,0,,,,,,14,14,0
3,0,780,970,129,1,0,0,0,0,0,0,,,,,,10,20,0
4,0,781,969,25,2,0,0,0.0686,0,0,0,,,,,,13,13,0
2,0,780,969,37,2,0.0744,0.424566,0.2595,1,0,0,3722.74,0,0,15.6439,2.0989,78,85,0
7,0,795,971,225,4,0,0,0.0591,0,0,0,,,,,,28,28,0
3,0,766,958,237,4,0.573,0.3792,0.9493,0,0,0,14326.44,0,0,1.322,2.0982,10,10,0
7,0,684,954,158,1,0.1383,0.3943,0.1383,0,0,0,10372.52,0,0,31.4574,19.821,21,21,0
2,0,631,105,42,2,0.8293,0.6992,0.835,0,0,0,24880.02,0,0,1.0696,1.1458,71,63,0
4,0,735,941,70,1,0,0,0,0,1,0,,,,,,36,3,0
6,0,761,956,120,1,,,,,0,0,,,,,,94,90,0
5,0,788,968,51,2,0,0.0974,0,0,0,0,,,,,,34,6,0
10,0,807,970,63,2,0,0.190925,0.099,0,0,0,7569.9,0,0,4.4248,1.016,26,9,0
6,0,814,967,75,2,0,0.085,0,0,0,0,17779.58,0,0,1.7825,1.2946,34,34,0
4,0,717,957,266,2,0.338,0.3671,0.3483,1,0,0,15211.81,0,1,0.0377,0.1588,4,1,1
10,0,708,762,63,1,0.7415,0.554633,0.7919,3,0,0,37075.9,0,0,0.3152,0.9851,49,35,0
8,0,741,964,50,2,0.7202,0.678891,0.7857,0,0,0,36013.61,0,0,0.2784,0.3349,72,88,0
4,0,790,965,143,1,0,0.7618,0.9054,4,0,0,19849.35,0,0,2.0601,1.3639,5,5,0
2,0,744,961,155,1,0,1.141175,0.0557,8,0,0,30114.23,0,0,0.8263,0.6926,47,47,0
4,0,768,962,167,1,0.7944,0.660575,0.8584,2,0,0,11916.91,0,0,1.9306,2.74,27,27,0
8,0,649,958,122,1,0.5769,0.77988,0.698,0,0,0,17309.59,0,0,1.3759,1.2145,25,94,0
4,0,719,895,167,2,0.7855,0.590966,1.0004,1,0,0,19637.75,0,0,1.8238,0.8111,53,13,0
9,0,680,945,179,2,0,0,0.5741,0,0,0,,,,,,28,9,0
5,0,753,911,13,2,0,0.169775,0,0,0,0,926.3,0,0,5.3553,1.4173,31,32,0
3,0,684,956,13,4,0,0,0,0,0,0,,,,,,65,54,0
5,0,703,963,25,4,0,0,0,0,0,0,,,,,,68,51,0
10,0,795,962,96,3,,,,,0,0,,,,,,43,9,0
4,0,787,969,108,3,,,,,0,0,,,,,,,,
7,0,709,859,13,1,0,0.10076,0,1,0,0,1856.22,0,0,26.6407,15.0309,63,108,0
2,0,769,966,201,1,,,,,1,0,,,,,,13,15,0
8,0,708,931,68,1,0.5047,0.305363,0.5047,0,0,0,25237.62,4,7,0,0.2715,42,43,0
6,0,669,697,97,1,0.0336,0.0336,0.0336,0,0,0,1175.8,0,0,19.3035,19.3035,22,22,0
7,0,575,287,109,1,0.032,0.049933,0.032,0,0,0,1120.87,0,0,20.2602,12.2098,69,58,1
10,0,691,947,121,1,0,0.05305,0.0147,0,0,0,1536.84,0,0,23.8943,14.5899,42,28,0
3,0,671,822,133,1,0,0.014,0.0334,0,0,0,114.57,0,0,184.4915,53.1822,32,25,0
9,0,768,951,14,2,0,0.0615,0,0,0,0,1846.16,0,0,2.5221,2.5221,29,29,0
6,0,629,351,338,1,0.725,0.870325,0.725,1,0,0,7250.12,0,0,0.7085,1.4322,88,91,0
8,0,821,966,68,3,0,0,0,0,0,0,,,,,,69,13,0
8,0,838,969,80,3,0.0028,0.0028,0.0126,0,0,0,20.88,0,0,114.0359,114.0359,43,4,0
8,0,776,960,92,3,0,0.06555,0.096,0,0,0,5.04,0,0,2112.7599,9.1987,29,29,0
10,0,727,872,86,3,,,,,0,0,,,,,,77,49,0
9,0,665,658,98,3,0.4886,0.15675,0.4886,0,0,0,1954.55,0,0,5.1912,11.9055,63,6,0
2,0,772,958,57,1,0.4321,0.22484,0.4321,0,0,0,19448.08,0,0,0.1028,0.215,5,6,0
3,0,711,746,69,1,0.9069,0.78645,0.9178,4,0,0,45347.99,0,0,0.0319,0.7259,42,42,0
7,0,763,948,65,1,0.1472,0.525708,0.2967,0,0,0,7360.71,0,0,1.3416,1.4894,56,52,0
9,0,835,968,77,1,0.318,0.273166,0.3658,0,0,0,15904.98,0,0,0.3849,0.4284,4,4,0
8,0,831,972,89,1,0.7765,0.706466,0.8308,0,0,0,18830.19,0,0,0.3836,0.3203,0,0,0
7,0,680,879,319,2,0.5872,0.4638,0.5872,0,0,0,14682.12,0,0,0.6367,0.9512,11,12,0
6,0,728,897,331,2,0.366,0.3505,0.5019,0,0,0,9151.75,0,0,2.8915,2.2039,35,30,0
8,0,469,131,343,2,0,0.443633,0,0,0,0,5866.79,0,0,5.0664,1.7324,19,16,0
7,0,542,233,355,2,0.8827,0.427666,0.8827,0,0,0,22068.93,0,0,0.588,2.1436,25,15,0
9,0,608,890,82,1,,,,,0,0,,,,,,56,55,0
4,0,676,888,94,1,,,,,,0,,,,,,34,22,0
10,0,786,969,53,2,0,0,0,0,1,0,,,,,,98,97,0
2,0,686,929,324,2,0,0,0,0,0,0,,,,,,,,0
10,0,803,972,12,1,0,0,0,0,0,0,,,,,,7,7,0
6,0,623,959,58,1,,,,,1,0,,,,,,73,63,0
3,0,602,928,70,1,0.1971,0.780485,1.087,7,0,0,2956.85,0,0,9.705,2.3245,76,63,0
5,0,690,942,77,1,,,,,,0,,,,,,53,49,0
2,0,740,968,89,1,,,,,0,0,,,,,,14,15,0
7,0,732,970,101,1,,,,,0,0,,,,,,32,10,0
3,0,816,977,271,3,0,0.25825,0,0,0,0,17100.69,0,0,1.0215,1.079,1,1,0
2,0,759,959,156,1,0,0,0,0,0,0,,,,,,17,9,0
6,0,740,936,108,2,0.9952,0.652983,0.9952,0,0,0,19904.11,0,0,0.1414,0.5114,70,81,0
3,0,797,964,120,2,0.9999,0.773475,0.9999,0,0,0,19999.05,0,1,0.0072,0.402,50,53,0
10,0,756,946,55,1,0.6803,0.62988,1.0256,2,0,0,36267.34,0,0,0.8219,0.8176,31,5,0
7,0,773,941,67,1,0.2475,0.46119,0.2713,0,0,0,12378.48,0,0,2.1264,1.6227,43,9,0
8,0,0,969,87,1,0,0,0,0,0,0,,,,,,,,
4,0,763,913,99,1,0,0.14105,0.2335,0,0,0,3020.57,0,0,13.5318,5.559,68,68,0
2,0,756,960,111,1,0,0.12942,0,0,0,0,16904.25,0,0,3.3241,11.7935,40,40,0
9,0,761,945,123,1,0,0,0,0,0,0,,,,,,40,40,0
9,0,784,968,188,1,0.9932,0.457844,0.9932,0,0,0,14899,0,0,0.016,0.2692,1,1,0
9,0,709,934,123,1,0.5198,0.499741,0.5198,0,0,0,7798.23,0,4,0.1282,0.2613,28,28,0
10,0,742,937,135,1,0.9182,0.76475,0.9182,0,0,0,22957.47,0,3,0.0174,0.0298,51,51,0
2,0,682,861,147,1,0.8126,0.78065,0.8126,0,0,0,20315.12,0,1,0.0246,0.0522,4,3,0
6,0,775,965,25,1,,,,,0,0,,,,,,0,0,0
6,0,788,972,49,1,,,,,0,0,,,,,,0,0,0
8,0,780,961,61,1,,,,,0,0,,,,,,68,2,0
9,0,0,968,305,2,0.9847,1.0257,1.083,2,0,0,39389.14,0,0,0.7878,0.6,,,
2,0,0,969,317,2,0.8265,0.965141,0.9972,7,0,0,33062.24,0,0,0.977,0.5589,,,
9,0,0,971,329,2,1.0596,0.989508,1.0596,10,0,0,42384.53,0,0,0.4981,0.5287,,,
9,0,799,961,195,1,0,0,0,0,0,0,,,,,,14,16,0
5,0,772,965,207,1,0,0,0,0,0,0,,,,,,8,10,0
7,0,793,967,231,1,0,0,0,0,0,0,,,,,,24,27,0
4,0,744,926,217,3,0.9971,0.94625,1.1206,12,0,0,19943.09,0,0,0.8145,1.2518,73,66,0
5,0,819,969,,,0.1095,0.161254,0.1095,0,0,0,4931.55,0,2,0.085,0.5467,22,22,0
3,0,652,963,80,2,0.9498,1.420058,0.954,5,0,1,18997.2,0,1,0.0263,0.3608,70,73,0
7,0,646,309,85,4,0.4083,0.3821,0.5292,0,0,0,10207.77,0,0,3.1661,5.4946,93,52,0
3,0,685,758,97,4,0.658,0.3927,0.6768,0,0,0,16450.45,0,0,1.9355,4.5575,74,37,0
4,0,633,224,109,4,0.5176,0.46039,0.7186,1,0,0,20647.75,0,0,2.4504,3.7672,61,69,0
3,0,796,968,277,2,,,,,0,0,,,,,,36,35,0
10,0,784,968,289,2,,,,,0,0,,,,,,39,40,0
7,0,773,962,112,1,0,0,0,0,0,0,,,,,,12,13,0
2,0,793,958,124,1,0,0,0,0,0,0,,,,,,11,11,0
4,0,783,967,136,1,0.4956,0.4956,0.4956,0,0,0,14868.06,0,0,1.2411,1.2411,24,24,0
3,0,808,963,148,1,0.1922,0.201011,0.1922,0,0,0,5767.34,0,0,2.6066,2.4218,14,17,0
7,0,668,882,104,1,0.3564,0.323466,0.5223,4,0,0,,,0,,19.4067,79,88,0
7,0,700,929,116,1,0.9829,0.707933,0.9832,0,0,0,51249.43,0,0,0.3704,0.4841,59,94,0
9,0,771,973,44,1,0,0,0,0,0,0,,,,,,0,0,0
9,0,798,974,68,1,0.2949,0.30018,0.3588,0,0,0,17695.82,0,2,0.2264,0.0903,0,0,0
6,0,710,928,34,2,0.2641,0.5697,0.2884,0,0,0,15847.47,0,0,0.4072,1.0393,42,42,0
5,0,701,970,46,2,0.4929,0.3595,0.5205,0,0,0,29578,0,0,0.2279,0.3174,10,10,0
9,0,754,956,71,2,0.1114,0.504475,0.1114,1,0,0,6684.48,0,0,0.2807,3.3177,65,71,0
2,0,755,906,13,1,0,0,0,0,0,0,,,,,,15,1,0
4,0,733,912,25,1,0,0.7171,0.6916,0,0,0,4309.49,0,0,6.3178,4.6783,74,47,0
5,0,669,929,36,1,0.7467,0.949972,1.1429,10,0,0,14934.78,0,0,1.8474,0.9964,64,75,0
10,0,718,898,48,1,0.0158,0.7993,0.6999,10,0,0,317.24,0,0,87.7289,1.4796,63,53,0
8,0,737,880,78,1,0.7233,0.89595,0.8138,6,0,0,36165.73,0,0,0.5852,0.6639,34,39,0
3,0,777,973,103,1,0,0,0,0,0,0,,,,,,37,41,0
6,0,0,0,63,1,0.9558,0.567154,0.9558,1,0,0,57353.04,0,0,0.3385,1.4749,,,
8,0,709,920,75,1,0.95,0.730308,0.9551,0,0,0,57005.98,0,0,0.8572,0.9795,41,60,0
9,0,713,926,87,1,0.9581,0.783583,0.9872,0,0,0,58408.14,0,0,0.4731,0.8745,53,38,0
3,0,755,936,38,1,,,,,0,0,,,,,,47,39,0
8,0,732,923,50,1,,,,,0,0,,,,,,61,,0
9,0,782,956,475,1,0,0.2333,0,0,0,0,14003.21,0,0,3.5515,3.5515,39,10,0
9,0,789,933,74,1,0,0,0,0,0,0,,,,,,45,99,0
5,0,817,971,97,2,0,0.794,0.5628,2,0,0,2814.22,0,0,0.3282,0.3282,11,11,0
4,0,736,967,25,1,,,,,0,0,,,,,,30,0,0
8,0,772,966,46,1,0.1271,0.1271,0.1271,0,0,0,10806.13,0,0,1.4219,1.4219,,,0
9,0,737,970,42,1,0,0.69824,0.9345,2,0,0,36813.67,0,0,0.7903,0.8929,52,,
10,0,695,944,58,1,0,0.3892,0,0,0,0,1557.1,0,0,5.4466,5.4466,26,84,0
5,0,745,967,344,1,0,0,0,0,0,0,,,,,,48,48,0
